fecha,hora,precio_real,precio_predicho,error
2025-06-25,18,78.3506,174.61,-96.26
2025-06-25,19,110.6909,174.58,-63.89
2025-06-25,20,110.6909,168.16,-57.47
2025-06-25,21,110.6909,147.64,-36.95
2025-06-25,22,73.377,126.32,-52.94
2025-06-25,23,73.377,104.18,-30.8
2025-06-26,0,62.0562,97.99,-35.93
2025-06-26,1,62.0562,88.21,-26.15
2025-06-26,2,62.0562,86.62,-24.56
2025-06-26,3,62.0562,82.66,-20.6
2025-06-26,4,79.7104,86.34,-6.63
2025-06-26,5,79.7104,107.16,-27.45
2025-06-26,6,67.4266,125.9,-58.47
2025-06-26,7,67.4266,139.92,-72.49
2025-06-26,8,67.4266,155.26,-87.83
2025-06-26,9,67.4266,160.03,-92.6
2025-06-26,10,67.4266,165.51,-98.08
2025-06-26,11,79.8831,176.06,-96.18
2025-06-26,12,79.8831,184.3,-104.42
2025-06-26,13,72.1795,177.18,-105.0
2025-06-26,14,72.1795,187.72,-115.54
2025-06-26,15,79.8831,188.0,-108.12
2025-06-26,16,85.4237,184.3,-98.88
2025-06-26,17,79.645,183.9,-104.26
2025-06-26,18,78.699,187.93,-109.23
2025-06-26,19,73.5007,187.74,-114.24
2025-06-26,20,73.5007,180.35,-106.85
2025-06-26,21,62.1803,156.1,-93.92
2025-06-26,22,62.0562,133.65,-71.59
2025-06-26,23,65.9538,109.75,-43.8
2025-06-27,0,62.1086,98.03,-35.92
2025-06-27,1,39.6631,89.1,-49.44
2025-06-27,2,13.1131,87.74,-74.63
2025-06-27,3,13.1131,84.22,-71.11
2025-06-27,4,13.1131,87.86,-74.75
2025-06-27,5,13.1131,107.28,-94.17
2025-06-27,6,40.0429,124.47,-84.43
2025-06-27,7,66.112,136.45,-70.34
2025-06-27,8,62.205,149.64,-87.43
2025-06-27,9,71.7235,153.84,-82.12
2025-06-27,10,71.7235,158.46,-86.74
2025-06-27,11,73.2887,166.77,-93.48
2025-06-27,12,67.1239,172.48,-105.36
2025-06-27,13,67.1239,166.91,-99.79
2025-06-27,14,67.1239,174.3,-107.18
2025-06-27,15,67.1239,173.85,-106.73
2025-06-27,16,73.52,170.43,-96.91
2025-06-27,17,73.52,169.66,-96.14
2025-06-27,18,73.5207,172.1,-98.58
2025-06-27,19,73.5207,171.68,-98.16
2025-06-27,20,79.8693,166.02,-86.15
2025-06-27,21,62.1936,147.08,-84.89
2025-06-27,22,66.0096,129.08,-63.07
2025-06-27,23,68.8867,108.68,-39.79
2025-06-28,0,13.2466,101.26,-88.01
2025-06-28,1,12.3258,92.17,-79.84
2025-06-28,2,12.2852,90.82,-78.53
2025-06-28,3,12.735,86.98,-74.24
2025-06-28,4,12.735,90.39,-77.66
2025-06-28,5,12.735,109.86,-97.12
2025-06-28,6,34.8511,125.66,-90.81
2025-06-28,7,1.6169,132.37,-130.75
2025-06-28,8,1.6169,143.07,-141.45
2025-06-28,9,1.6169,145.41,-143.79
2025-06-28,10,1.6169,148.81,-147.19
2025-06-28,11,4.8565,156.43,-151.57
2025-06-28,12,4.8565,157.7,-152.84
2025-06-28,13,4.8565,154.66,-149.8
2025-06-28,14,4.8565,158.63,-153.77
2025-06-28,15,4.8565,157.46,-152.6
2025-06-28,16,4.8565,154.07,-149.21
2025-06-28,17,4.8565,153.82,-148.96
2025-06-28,18,65.667,154.64,-88.97
2025-06-28,19,65.667,154.5,-88.83
2025-06-28,20,65.667,151.2,-85.53
2025-06-28,21,65.667,138.51,-72.84
2025-06-28,22,65.286,128.3,-63.01
2025-06-28,23,65.286,112.04,-46.75
2025-06-29,0,68.4514,88.24,-19.79
2025-06-29,1,68.4514,79.3,-10.85
2025-06-29,2,68.4514,76.84,-8.39
2025-06-29,3,68.4514,72.27,-3.82
2025-06-29,4,68.4514,73.65,-5.2
2025-06-29,5,68.4514,87.69,-19.24
2025-06-29,6,0.3871,98.67,-98.28
2025-06-29,7,0.3871,103.88,-103.49
2025-06-29,8,0.3871,111.24,-110.85
2025-06-29,9,0.3871,112.61,-112.22
2025-06-29,10,0.3871,115.25,-114.86
2025-06-29,11,13.6308,119.97,-106.34
2025-06-29,12,13.6308,121.34,-107.71
2025-06-29,13,16.86,121.39,-104.53
2025-06-29,14,16.86,125.67,-108.81
2025-06-29,15,16.86,127.13,-110.27
2025-06-29,16,16.86,126.88,-110.02
2025-06-29,17,13.7786,129.04,-115.26
2025-06-29,18,66.0241,132.1,-66.08
2025-06-29,19,62.1222,133.87,-71.75
2025-06-29,20,62.1222,132.27,-70.15
2025-06-29,21,66.0241,122.6,-56.58
2025-06-29,22,65.5925,114.62,-49.03
2025-06-29,23,65.5925,98.47,-32.88
2025-06-30,0,68.3809,87.75,-19.37
2025-06-30,1,68.3809,78.98,-10.6
2025-06-30,2,68.3809,77.46,-9.08
2025-06-30,3,68.3809,73.99,-5.61
2025-06-30,4,68.3809,77.33,-8.95
2025-06-30,5,68.3809,95.79,-27.41
2025-06-30,6,65.9848,112.9,-46.92
2025-06-30,7,65.9848,128.74,-62.76
2025-06-30,8,62.0853,143.47,-81.38
2025-06-30,9,65.9848,148.66,-82.68
2025-06-30,10,62.0853,154.23,-92.14
2025-06-30,11,62.0853,164.3,-102.21
2025-06-30,12,62.0853,171.26,-109.17
2025-06-30,13,62.0853,165.97,-103.88
2025-06-30,14,62.0853,174.53,-112.44
2025-06-30,15,62.0853,174.98,-112.89
2025-06-30,16,62.0853,171.66,-109.57
2025-06-30,17,67.7255,171.03,-103.3
2025-06-30,18,79.628,175.14,-95.51
2025-06-30,19,79.628,174.81,-95.18
2025-06-30,20,79.628,167.35,-87.72
2025-06-30,21,79.628,145.3,-65.67
2025-06-30,22,69.7587,122.49,-52.73
2025-06-30,23,65.5249,98.3,-32.78
2025-07-01,0,65.7257,67.02,-1.29
2025-07-01,1,65.7257,64.89,0.84
2025-07-01,2,65.7257,63.68,2.05
2025-07-01,3,65.7257,62.96,2.77
2025-07-01,4,65.7257,63.59,2.14
2025-07-01,5,61.8415,66.0,-4.16
2025-07-01,6,73.7924,81.17,-7.38
2025-07-01,7,73.7924,93.84,-20.05
2025-07-01,8,73.5012,102.89,-29.39
2025-07-01,9,73.5012,107.16,-33.66
2025-07-01,10,73.5012,110.89,-37.39
2025-07-01,11,73.5012,113.88,-40.38
2025-07-01,12,73.5012,119.51,-46.01
2025-07-01,13,73.5012,114.05,-40.55
2025-07-01,14,73.5012,118.92,-45.42
2025-07-01,15,73.5012,120.0,-46.5
2025-07-01,16,73.5012,119.79,-46.29
2025-07-01,17,73.5012,118.77,-45.27
2025-07-01,18,79.8221,122.71,-42.89
2025-07-01,19,79.8221,124.64,-44.82
2025-07-01,20,79.8221,123.37,-43.55
2025-07-01,21,73.4772,113.15,-39.67
2025-07-01,22,73.0577,86.86,-13.8
2025-07-01,23,73.0577,69.32,3.74
2025-07-02,0,61.4791,68.96,-7.48
2025-07-02,1,61.4791,66.55,-5.07
2025-07-02,2,61.4791,65.1,-3.62
2025-07-02,3,61.4791,64.15,-2.67
2025-07-02,4,65.3405,64.62,0.72
2025-07-02,5,65.3405,67.0,-1.66
2025-07-02,6,62.1137,81.42,-19.31
2025-07-02,7,62.1137,94.17,-32.06
2025-07-02,8,67.4609,102.83,-35.37
2025-07-02,9,79.7403,107.08,-27.34
2025-07-02,10,73.4019,110.7,-37.3
2025-07-02,11,110.5873,113.82,-3.23
2025-07-02,12,110.5873,119.14,-8.55
2025-07-02,13,110.5873,114.64,-4.05
2025-07-02,14,111.7256,119.25,-7.52
2025-07-02,15,111.7256,120.67,-8.94
2025-07-02,16,111.7256,120.85,-9.12
2025-07-02,17,111.7256,120.3,-8.57
2025-07-02,18,156.1141,124.66,31.45
2025-07-02,19,156.1141,126.74,29.37
2025-07-02,20,112.3655,125.36,-12.99
2025-07-02,21,112.3655,115.19,-2.82
2025-07-02,22,109.4758,89.48,20.0
2025-07-02,23,72.6598,71.52,1.14
2025-07-03,0,61.613,71.7,-10.09
2025-07-03,1,61.613,69.22,-7.61
2025-07-03,2,61.613,67.69,-6.08
2025-07-03,3,61.613,66.66,-5.05
2025-07-03,4,61.613,67.04,-5.43
2025-07-03,5,72.7964,69.29,3.51
2025-07-03,6,73.4249,85.27,-11.85
2025-07-03,7,73.4249,98.11,-24.69
2025-07-03,8,73.4249,107.55,-34.13
2025-07-03,9,73.4249,111.94,-38.52
2025-07-03,10,111.6695,115.91,-4.24
2025-07-03,11,145.3494,119.22,26.13
2025-07-03,12,111.6695,126.1,-14.43
2025-07-03,13,111.6695,119.97,-8.3
2025-07-03,14,111.6695,126.27,-14.6
2025-07-03,15,111.6695,127.97,-16.3
2025-07-03,16,111.6695,128.27,-16.6
2025-07-03,17,110.6214,127.64,-17.02
2025-07-03,18,156.4531,132.41,24.04
2025-07-03,19,156.4531,134.96,21.49
2025-07-03,20,156.4531,133.88,22.57
2025-07-03,21,156.4531,122.28,34.17
2025-07-03,22,111.6214,93.21,18.41
2025-07-03,23,111.6214,74.31,37.31
2025-07-04,0,111.6484,73.26,38.39
2025-07-04,1,72.9989,70.95,2.05
2025-07-04,2,72.9989,69.57,3.43
2025-07-04,3,72.9989,68.7,4.3
2025-07-04,4,61.798,69.2,-7.4
2025-07-04,5,72.9989,71.52,1.48
2025-07-04,6,112.0118,86.38,25.63
2025-07-04,7,112.0118,98.06,13.95
2025-07-04,8,151.456,106.33,45.13
2025-07-04,9,156.8429,110.24,46.6
2025-07-04,10,156.8429,113.66,43.18
2025-07-04,11,156.8429,116.35,40.49
2025-07-04,12,156.8429,121.26,35.58
2025-07-04,13,156.8429,116.67,40.17
2025-07-04,14,156.8429,120.99,35.85
2025-07-04,15,156.8429,122.01,34.83
2025-07-04,16,156.8429,121.95,34.89
2025-07-04,17,156.8429,121.24,35.6
2025-07-04,18,156.7583,124.68,32.08
2025-07-04,19,156.7583,126.5,30.26
2025-07-04,20,156.7583,125.65,31.11
2025-07-04,21,137.8634,116.55,21.31
2025-07-04,22,72.9989,92.78,-19.78
2025-07-04,23,72.9989,75.72,-2.72
2025-07-05,0,72.8842,75.0,-2.12
2025-07-05,1,72.8842,72.96,-0.08
2025-07-05,2,72.8842,71.59,1.29
2025-07-05,3,72.8842,70.63,2.25
2025-07-05,4,72.8842,70.78,2.1
2025-07-05,5,72.8842,72.28,0.6
2025-07-05,6,73.3622,86.3,-12.94
2025-07-05,7,111.6653,94.11,17.56
2025-07-05,8,112.6458,100.53,12.12
2025-07-05,9,112.6458,103.11,9.54
2025-07-05,10,112.6458,105.63,7.02
2025-07-05,11,112.6458,105.89,6.76
2025-07-05,12,112.6458,107.76,4.89
2025-07-05,13,144.2268,104.76,39.47
2025-07-05,14,111.6653,106.72,4.95
2025-07-05,15,111.6653,107.17,4.5
2025-07-05,16,111.6653,107.11,4.56
2025-07-05,17,111.6653,106.7,4.97
2025-07-05,18,112.3131,108.84,3.47
2025-07-05,19,143.7968,110.82,32.98
2025-07-05,20,112.3131,111.8,0.51
2025-07-05,21,62.0337,107.79,-45.76
2025-07-05,22,65.5917,91.02,-25.43
2025-07-05,23,65.5917,77.12,-11.53
2025-07-06,0,66.0135,66.22,-0.21
2025-07-06,1,66.0135,63.51,2.5
2025-07-06,2,73.6458,61.27,12.38
2025-07-06,3,79.7721,59.33,20.44
2025-07-06,4,79.7721,58.34,21.43
2025-07-06,5,112.7735,58.55,54.22
2025-07-06,6,112.829,68.68,44.15
2025-07-06,7,112.829,74.88,37.95
2025-07-06,8,112.829,79.26,33.57
2025-07-06,9,111.8385,80.94,30.9
2025-07-06,10,111.8385,82.92,28.92
2025-07-06,11,111.8385,82.42,29.42
2025-07-06,12,112.829,84.1,28.73
2025-07-06,13,111.8385,83.49,28.35
2025-07-06,14,111.8385,85.85,25.99
2025-07-06,15,73.4984,87.84,-14.34
2025-07-06,16,73.4984,89.51,-16.01
2025-07-06,17,62.1777,90.86,-28.68
2025-07-06,18,62.2171,94.36,-32.14
2025-07-06,19,73.5645,97.39,-23.83
2025-07-06,20,73.5645,99.08,-25.52
2025-07-06,21,73.5645,96.48,-22.92
2025-07-06,22,73.4313,82.58,-9.15
2025-07-06,23,73.4313,68.79,4.64
2025-07-07,0,79.7176,64.21,15.51
2025-07-07,1,73.5984,61.82,11.78
2025-07-07,2,73.5984,60.38,13.22
2025-07-07,3,73.5984,59.44,14.16
2025-07-07,4,73.5984,59.88,13.72
2025-07-07,5,79.7176,62.17,17.55
2025-07-07,6,73.6796,76.58,-2.9
2025-07-07,7,73.6796,90.42,-16.74
2025-07-07,8,117.6972,99.59,18.11
2025-07-07,9,117.6972,104.15,13.55
2025-07-07,10,117.6972,108.18,9.52
2025-07-07,11,117.6972,111.7,6.0
2025-07-07,12,117.6972,117.52,0.18
2025-07-07,13,117.6972,112.92,4.78
2025-07-07,14,117.6972,117.95,-0.25
2025-07-07,15,117.6972,119.63,-1.93
2025-07-07,16,117.6972,119.85,-2.15
2025-07-07,17,117.6972,119.16,-1.46
2025-07-07,18,146.6332,123.8,22.83
2025-07-07,19,146.6332,125.91,20.72
2025-07-07,20,146.6332,124.2,22.43
2025-07-07,21,111.9403,113.43,-1.49
2025-07-07,22,73.3811,85.77,-12.39
2025-07-07,23,62.0619,66.77,-4.71
2025-07-08,0,62.048,67.02,-4.97
2025-07-08,1,65.9451,64.89,1.06
2025-07-08,2,68.8194,63.68,5.14
2025-07-08,3,68.8194,62.96,5.86
2025-07-08,4,68.8194,63.59,5.23
2025-07-08,5,68.8194,66.0,2.82
2025-07-08,6,69.0431,81.17,-12.13
2025-07-08,7,66.1594,93.84,-27.68
2025-07-08,8,62.2496,102.89,-40.64
2025-07-08,9,73.7914,107.16,-33.37
2025-07-08,10,73.7914,110.89,-37.1
2025-07-08,11,73.7914,113.88,-40.09
2025-07-08,12,73.7914,119.51,-45.72
2025-07-08,13,62.2496,114.05,-51.8
2025-07-08,14,62.2496,118.92,-56.67
2025-07-08,15,62.2496,120.0,-57.75
2025-07-08,16,62.2496,119.79,-57.54
2025-07-08,17,62.2496,118.77,-56.52
2025-07-08,18,62.203,122.71,-60.51
2025-07-08,19,62.203,124.64,-62.44
2025-07-08,20,66.1099,123.37,-57.26
2025-07-08,21,68.9913,113.15,-44.16
2025-07-08,22,68.8194,86.86,-18.04
2025-07-08,23,68.8194,69.32,-0.5
2025-07-09,0,65.9367,68.96,-3.02
2025-07-09,1,62.04,66.55,-4.51
2025-07-09,2,62.04,65.1,-3.06
2025-07-09,3,62.04,64.15,-2.11
2025-07-09,4,72.6909,64.62,8.07
2025-07-09,5,72.6909,67.0,5.69
2025-07-09,6,84.497,81.42,3.08
2025-07-09,7,84.497,94.17,-9.67
2025-07-09,8,84.497,102.83,-18.33
2025-07-09,9,84.497,107.08,-22.58
2025-07-09,10,84.497,110.7,-26.2
2025-07-09,11,84.497,113.82,-29.32
2025-07-09,12,84.497,119.14,-34.64
2025-07-09,13,73.5849,114.64,-41.06
2025-07-09,14,84.497,119.25,-34.75
2025-07-09,15,84.497,120.67,-36.17
2025-07-09,16,84.497,120.85,-36.35
2025-07-09,17,84.497,120.3,-35.8
2025-07-09,18,84.6361,124.66,-40.02
2025-07-09,19,84.6361,126.74,-42.1
2025-07-09,20,84.6361,125.36,-40.72
2025-07-09,21,84.6361,115.19,-30.55
2025-07-09,22,73.363,89.48,-16.12
2025-07-09,23,72.6909,71.52,1.17
2025-07-10,0,74.0583,71.7,2.36
2025-07-10,1,74.0583,69.22,4.84
2025-07-10,2,74.0583,67.69,6.37
2025-07-10,3,74.0583,66.66,7.4
2025-07-10,4,67.3773,67.04,0.34
2025-07-10,5,74.0583,69.29,4.77
2025-07-10,6,79.9107,85.27,-5.36
2025-07-10,7,76.6818,98.11,-21.43
2025-07-10,8,76.6818,107.55,-30.87
2025-07-10,9,76.6818,111.94,-35.26
2025-07-10,10,73.5588,115.91,-42.35
2025-07-10,11,73.5588,119.22,-45.66
2025-07-10,12,73.5588,126.1,-52.54
2025-07-10,13,78.4939,119.97,-41.48
2025-07-10,14,78.4939,126.27,-47.78
2025-07-10,15,74.712,127.97,-53.26
2025-07-10,16,74.712,128.27,-53.56
2025-07-10,17,74.712,127.64,-52.93
2025-07-10,18,84.0968,132.41,-48.31
2025-07-10,19,154.5819,134.96,19.62
2025-07-10,20,154.5819,133.88,20.7
2025-07-10,21,154.5819,122.28,32.3
2025-07-10,22,108.6534,93.21,15.44
2025-07-10,23,73.3423,74.31,-0.97
2025-07-11,0,74.0693,73.26,0.81
2025-07-11,1,74.0693,70.95,3.12
2025-07-11,2,74.0693,69.57,4.5
2025-07-11,3,74.0693,68.7,5.37
2025-07-11,4,74.0693,69.2,4.87
2025-07-11,5,74.0693,71.52,2.55
2025-07-11,6,78.9259,86.38,-7.45
2025-07-11,7,78.9259,98.06,-19.13
2025-07-11,8,78.9259,106.33,-27.4
2025-07-11,9,78.9259,110.24,-31.31
2025-07-11,10,110.9639,113.66,-2.7
2025-07-11,11,110.9639,116.35,-5.39
2025-07-11,12,110.9639,121.26,-10.3
2025-07-11,13,110.9639,116.67,-5.71
2025-07-11,14,78.7619,120.99,-42.23
2025-07-11,15,78.9259,122.01,-43.08
2025-07-11,16,78.7619,121.95,-43.19
2025-07-11,17,84.4765,121.24,-36.76
2025-07-11,18,76.6154,124.68,-48.06
2025-07-11,19,76.6154,126.5,-49.88
2025-07-11,20,76.6154,125.65,-49.03
2025-07-11,21,79.1593,116.55,-37.39
2025-07-11,22,73.347,92.78,-19.43
2025-07-11,23,73.347,75.72,-2.37
2025-07-12,0,73.3512,75.0,-1.65
2025-07-12,1,73.3512,72.96,0.39
2025-07-12,2,73.3512,71.59,1.76
2025-07-12,3,73.3512,70.63,2.72
2025-07-12,4,67.3876,70.78,-3.39
2025-07-12,5,73.3512,72.28,1.07
2025-07-12,6,73.4701,86.3,-12.83
2025-07-12,7,73.4701,94.11,-20.64
2025-07-12,8,74.17,100.53,-26.36
2025-07-12,9,73.4701,103.11,-29.64
2025-07-12,10,73.5342,105.63,-32.1
2025-07-12,11,74.17,105.89,-31.72
2025-07-12,12,74.17,107.76,-33.59
2025-07-12,13,74.17,104.76,-30.59
2025-07-12,14,73.4701,106.72,-33.25
2025-07-12,15,73.4701,107.17,-33.7
2025-07-12,16,73.4701,107.11,-33.64
2025-07-12,17,74.17,106.7,-32.53
2025-07-12,18,74.206,108.84,-34.63
2025-07-12,19,74.5289,110.82,-36.29
2025-07-12,20,74.5289,111.8,-37.27
2025-07-12,21,74.5289,107.79,-33.26
2025-07-12,22,72.4591,91.02,-18.56
2025-07-12,23,72.4591,77.12,-4.66
2025-07-13,0,71.2586,66.22,5.04
2025-07-13,1,71.2586,63.51,7.75
2025-07-13,2,71.2586,61.27,9.99
2025-07-13,3,71.2586,59.33,11.93
2025-07-13,4,67.3347,58.34,8.99
2025-07-13,5,67.3347,58.55,8.78
2025-07-13,6,62.0854,68.68,-6.59
2025-07-13,7,62.0854,74.88,-12.79
2025-07-13,8,67.6553,79.26,-11.6
2025-07-13,9,67.6553,80.94,-13.28
2025-07-13,10,67.6553,82.92,-15.26
2025-07-13,11,67.6553,82.42,-14.76
2025-07-13,12,70.4073,84.1,-13.69
2025-07-13,13,70.4073,83.49,-13.08
2025-07-13,14,70.4073,85.85,-15.44
2025-07-13,15,70.4073,87.84,-17.43
2025-07-13,16,70.4073,89.51,-19.1
2025-07-13,17,70.4073,90.86,-20.45
2025-07-13,18,71.4156,94.36,-22.94
2025-07-13,19,79.4703,97.39,-17.92
2025-07-13,20,79.4703,99.08,-19.61
2025-07-13,21,71.4156,96.48,-25.06
2025-07-13,22,71.2586,82.58,-11.32
2025-07-13,23,67.6218,68.79,-1.17
2025-07-14,0,62.0197,64.21,-2.19
2025-07-14,1,67.6144,61.82,5.79
2025-07-14,2,67.6144,60.38,7.23
2025-07-14,3,67.6144,59.44,8.17
2025-07-14,4,67.6144,59.88,7.73
2025-07-14,5,67.6144,62.17,5.44
2025-07-14,6,72.3012,76.58,-4.28
2025-07-14,7,72.3012,90.42,-18.12
2025-07-14,8,72.3012,99.59,-27.29
2025-07-14,9,72.3012,104.15,-31.85
2025-07-14,10,72.3012,108.18,-35.88
2025-07-14,11,72.3012,111.7,-39.4
2025-07-14,12,72.3012,117.52,-45.22
2025-07-14,13,72.3012,112.92,-40.62
2025-07-14,14,72.3012,117.95,-45.65
2025-07-14,15,72.3012,119.63,-47.33
2025-07-14,16,74.2358,119.85,-45.61
2025-07-14,17,74.2358,119.16,-44.92
2025-07-14,18,72.0955,123.8,-51.7
2025-07-14,19,74.2275,125.91,-51.68
2025-07-14,20,74.2275,124.2,-49.97
2025-07-14,21,72.0955,113.43,-41.33
2025-07-14,22,71.2544,85.77,-14.52
2025-07-14,23,71.2544,66.77,4.48
2025-07-15,0,71.2504,67.02,4.23
2025-07-15,1,71.2504,64.89,6.36
2025-07-15,2,71.2504,63.68,7.57
2025-07-15,3,71.2504,62.96,8.29
2025-07-15,4,71.2504,63.59,7.66
2025-07-15,5,74.0613,66.0,8.06
2025-07-15,6,74.2711,81.17,-6.9
2025-07-15,7,76.7007,93.84,-17.14
2025-07-15,8,79.1105,102.89,-23.78
2025-07-15,9,79.1105,107.16,-28.05
2025-07-15,10,79.1105,110.89,-31.78
2025-07-15,11,79.1105,113.88,-34.77
2025-07-15,12,78.687,119.51,-40.82
2025-07-15,13,72.4687,114.05,-41.58
2025-07-15,14,74.2711,118.92,-44.65
2025-07-15,15,74.2711,120.0,-45.73
2025-07-15,16,74.2711,119.79,-45.52
2025-07-15,17,74.2711,118.77,-44.5
2025-07-15,18,74.2788,122.71,-48.43
2025-07-15,19,78.9875,124.64,-45.65
2025-07-15,20,78.9875,123.37,-44.38
2025-07-15,21,78.9875,113.15,-34.16
2025-07-15,22,79.0223,86.86,-7.84
2025-07-15,23,79.0223,69.32,9.7
2025-07-16,0,67.2497,68.96,-1.71
2025-07-16,1,67.2497,66.55,0.7
2025-07-16,2,67.2497,65.1,2.15
2025-07-16,3,67.2497,64.15,3.1
2025-07-16,4,73.9793,64.62,9.36
2025-07-16,5,73.9793,67.0,6.98
2025-07-16,6,74.2547,81.42,-7.17
2025-07-16,7,74.2547,94.17,-19.92
2025-07-16,8,74.2547,102.83,-28.58
2025-07-16,9,74.2547,107.08,-32.83
2025-07-16,10,74.2547,110.7,-36.45
2025-07-16,11,74.2547,113.82,-39.57
2025-07-16,12,74.2547,119.14,-44.89
2025-07-16,13,67.5424,114.64,-47.1
2025-07-16,14,67.5424,119.25,-51.71
2025-07-16,15,110.8242,120.67,-9.85
2025-07-16,16,110.8242,120.85,-10.03
2025-07-16,17,110.8242,120.3,-9.48
2025-07-16,18,110.7455,124.66,-13.91
2025-07-16,19,110.7455,126.74,-15.99
2025-07-16,20,110.7455,125.36,-14.61
2025-07-16,21,84.1097,115.19,-31.08
2025-07-16,22,71.1798,89.48,-18.3
2025-07-16,23,71.1798,71.52,-0.34
2025-07-17,0,71.1889,71.7,-0.51
2025-07-17,1,71.1889,69.22,1.97
2025-07-17,2,71.1889,67.69,3.5
2025-07-17,3,71.1889,66.66,4.53
2025-07-17,4,73.997,67.04,6.96
2025-07-17,5,73.997,69.29,4.71
2025-07-17,6,74.2401,85.27,-11.03
2025-07-17,7,74.2401,98.11,-23.87
2025-07-17,8,74.2401,107.55,-33.31
2025-07-17,9,74.2401,111.94,-37.7
2025-07-17,10,74.2401,115.91,-41.67
2025-07-17,11,74.2401,119.22,-44.98
2025-07-17,12,74.2401,126.1,-51.86
2025-07-17,13,79.1286,119.97,-40.84
2025-07-17,14,110.879,126.27,-15.39
2025-07-17,15,112.932,127.97,-15.04
2025-07-17,16,110.879,128.27,-17.39
2025-07-17,17,110.879,127.64,-16.76
2025-07-17,18,147.7452,132.41,15.34
2025-07-17,19,147.7452,134.96,12.79
2025-07-17,20,147.7452,133.88,13.87
2025-07-17,21,110.7877,122.28,-11.49
2025-07-17,22,79.4743,93.21,-13.74
2025-07-17,23,73.997,74.31,-0.31
2025-07-18,0,62.0076,73.26,-11.25
2025-07-18,1,71.2499,70.95,0.3
2025-07-18,2,62.0076,69.57,-7.56
2025-07-18,3,62.0076,68.7,-6.69
2025-07-18,4,74.0618,69.2,4.86
2025-07-18,5,79.7167,71.52,8.2
2025-07-18,6,147.9179,86.38,61.54
2025-07-18,7,147.9179,98.06,49.86
2025-07-18,8,147.9179,106.33,41.59
2025-07-18,9,152.0202,110.24,41.78
2025-07-18,10,149.509,113.66,35.85
2025-07-18,11,149.509,116.35,33.16
2025-07-18,12,163.5774,121.26,42.32
2025-07-18,13,163.5774,116.67,46.91
2025-07-18,14,163.5774,120.99,42.59
2025-07-18,15,163.5774,122.01,41.57
2025-07-18,16,163.5774,121.95,41.63
2025-07-18,17,163.5774,121.24,42.34
2025-07-18,18,162.8563,124.68,38.18
2025-07-18,19,162.8563,126.5,36.36
2025-07-18,20,162.8563,125.65,37.21
2025-07-18,21,162.8563,116.55,46.31
2025-07-18,22,148.6167,92.78,55.84
2025-07-18,23,150.8433,75.72,75.12
2025-07-19,0,74.0851,75.0,-0.91
2025-07-19,1,74.0851,72.96,1.13
2025-07-19,2,74.0851,71.59,2.5
2025-07-19,3,67.3486,70.63,-3.28
2025-07-19,4,71.273,70.78,0.49
2025-07-19,5,74.0851,72.28,1.81
2025-07-19,6,74.2337,86.3,-12.07
2025-07-19,7,74.2337,94.11,-19.88
2025-07-19,8,74.2337,100.53,-26.3
2025-07-19,9,71.4487,103.11,-31.66
2025-07-19,10,71.4487,105.63,-34.18
2025-07-19,11,71.4487,105.89,-34.44
2025-07-19,12,73.7166,107.76,-34.04
2025-07-19,13,73.7166,104.76,-31.04
2025-07-19,14,62.2531,106.72,-44.47
2025-07-19,15,62.2531,107.17,-44.92
2025-07-19,16,62.2531,107.11,-44.86
2025-07-19,17,74.2337,106.7,-32.47
2025-07-19,18,74.2559,108.84,-34.58
2025-07-19,19,74.2559,110.82,-36.56
2025-07-19,20,74.2559,111.8,-37.54
2025-07-19,21,73.7354,107.79,-34.05
2025-07-19,22,74.0851,91.02,-16.93
2025-07-19,23,71.273,77.12,-5.85
2025-07-20,0,71.26,66.22,5.04
2025-07-20,1,71.26,63.51,7.75
2025-07-20,2,71.26,61.27,9.99
2025-07-20,3,58.6631,59.33,-0.67
2025-07-20,4,58.6631,58.34,0.32
2025-07-20,5,67.3255,58.55,8.78
2025-07-20,6,67.4152,68.68,-1.26
2025-07-20,7,73.6045,74.88,-1.28
2025-07-20,8,74.1581,79.26,-5.1
2025-07-20,9,71.3653,80.94,-9.57
2025-07-20,10,74.1581,82.92,-8.76
2025-07-20,11,74.1581,82.42,-8.26
2025-07-20,12,75.0606,84.1,-9.04
2025-07-20,13,75.0606,83.49,-8.43
2025-07-20,14,75.0606,85.85,-10.79
2025-07-20,15,75.0606,87.84,-12.78
2025-07-20,16,75.0606,89.51,-14.45
2025-07-20,17,75.0606,90.86,-15.8
2025-07-20,18,79.4302,94.36,-14.93
2025-07-20,19,79.4302,97.39,-17.96
2025-07-20,20,79.4302,99.08,-19.65
2025-07-20,21,79.4302,96.48,-17.05
2025-07-20,22,79.5502,82.58,-3.03
2025-07-20,23,67.3255,68.79,-1.46
2025-07-21,0,71.2434,64.21,7.03
2025-07-21,1,71.2434,61.82,9.42
2025-07-21,2,71.2434,60.38,10.86
2025-07-21,3,71.2434,59.44,11.8
2025-07-21,4,71.2434,59.88,11.36
2025-07-21,5,74.0536,62.17,11.88
2025-07-21,6,74.323,76.58,-2.26
2025-07-21,7,79.2772,90.42,-11.14
2025-07-21,8,79.2772,99.59,-20.31
2025-07-21,9,79.2772,104.15,-24.87
2025-07-21,10,79.2772,108.18,-28.9
2025-07-21,11,78.5118,111.7,-33.19
2025-07-21,12,76.7326,117.52,-40.79
